Time; EMG1; EMG2; EMG3; EMG4; EMG1_F; EMG2_F; EMG3_F; EMG4_F;Note_R;Note_V;;Level 3;Joueur;Notes hit;% Reussite R;Offset EMG1;Onset EMG1;% Reussite V;Offset EMG2;Onset EMG2
4200;-35,35401;-5,395716;-24,95659;-46,99525;3,289913;2,58738;1,471374;3,430463;0;0;
4220;-35,5015;-12,44102;-26,64063;-39,31634;3,354419;2,275871;1,448078;3,436032;0;0;
4236;-31,73914;-4,177722;-24,15077;-42,34114;3,380446;1,94654;1,467538;2,886559;0;0;
4253;-34,80159;-11,33014;-25,71986;-48,00125;2,443066;1,806411;1,402843;2,832052;0;0;
4270;-32,92651;-10,28825;-27,64868;-36,37371;1,846803;1,752224;1,395648;2,442606;0;0;
4288;-31,38698;-8,651564;-27,54913;-47,03048;1,864602;1,8978;1,538535;2,73908;0;0;
4304;-33,20916;-9,334307;-20,0261;-43,55605;1,61609;1,79664;1,572416;2,864245;0;0;
4326;-33,54147;-6,729253;-22,97687;-36,81957;1,701344;1,812596;1,412736;2,998942;0;0;
4342;-33,54147;-6,729253;-22,97687;-36,81957;1,749467;1,807856;1,411245;3,1374;0;0;
4361;-35,01182;-6,691063;-25,13269;-35,725;1,51658;1,836798;1,42793;3,100691;0;0;
4378;-36,70012;-9,566249;-25,21389;-39,23268;1,529786;1,718913;1,446064;3,097496;0;0;
4396;-34,19894;-5,178156;-24,86684;-41,61208;1,602251;1,879093;1,403423;2,89081;0;0;
4414;-33,08453;-8,601008;-24,49734;-39,08456;1,598686;1,995617;1,356742;2,449056;0;0;
4431;-33,54559;-8,989917;-25,44537;-37,82952;1,463887;1,815184;1,308044;2,188313;0;0;
4448;-32,90326;-9,787862;-27,20268;-36,48106;1,534017;1,586772;1,369902;2,783751;0;0;
4464;-32,99396;-7,40168;-25,37201;-39,03947;1,496798;1,701781;1,363793;2,831701;0;0;
4484;-33,77655;-7,548065;-25,60846;-40,64603;1,51595;1,63425;1,156802;2,800848;0;0;
4502;-33,77655;-7,548065;-25,60846;-40,64603;1,508747;1,44002;1,1982;2,75295;0;0;
4519;-36,13961;-4,992332;-24,68253;-40,27615;1,529203;1,496871;1,093124;2,884357;0;0;
4536;-35,08436;-7,157193;-25,85159;-39,3077;1,654852;1,687724;1,267162;2,631816;0;0;
4554;-37,10706;-6,936677;-23,60621;-35,19291;1,570707;1,656266;1,165975;2,633916;0;0;
