Time;EMG1;EMG2;EMG3;EMG4;
3010273;-41,33725;-13,53314;-22,78241;-31,42685;
3010285;-41,33725;-13,53314;-22,78241;-31,42685;
3010298;-33,0543;-7,848034;-23,27875;-30,41417;
3010312;-33,0543;-7,848034;-23,27875;-30,41417;
3010324;-33,64119;-5,575665;-21,34803;-29,64462;
3010336;-35,23903;-6,980856;-22,53666;-45,87963;
3010349;-35,23903;-6,980856;-22,53666;-45,87963;
3010381;-26,37476;-7,117284;-20,72842;-70,75297;
3010402;-35,33585;-9,745752;-23,50128;-32,9317;
3010415;-39,64638;2,014058;-29,25502;-47,10096;
3010430;-39,64638;2,014058;-29,25502;-47,10096;
3010445;-33,50014;-4,107234;-27,78654;-34,18716;
3010460;-19,75772;-2,497063;-25,48324;-29,89;
3010473;-41,88802;-15,54488;-21,77866;-42,18496;
3010487;-41,88802;-15,54488;-21,77866;-42,18496;
3010503;-37,28879;-7,230113;-23,11227;-44,13963;
3010534;-47,4711;-20,42207;-22,31019;-28,87677;
3010550;-47,4711;-20,42207;-22,31019;-28,87677;
3010566;-46,22934;-8,020898;-32,03607;-40,1496;
3010580;-40,9938;-54,76126;-23,28373;-39,53281;
3010594;-296,0575;-130,1235;-20,94574;-30,6267;
3010619;-440,6121;101,6843;-23,32408;-74,01774;
3010641;-482,4387;-57,79728;64,03779;31,67149;
3010658;2,932343;-10,24243;84,55207;-97,9157;
3010698;-85,83624;-26,85525;49,29027;-102,4613;
3010718;-90,5647;-62,41378;55,93782;7,660792;
3010733;-90,5647;-62,41378;55,93782;7,660792;
3010747;-22,34607;-18,70328;-85,3124;-150,3616;
3010766;-34,53084;-5,420216;-11,52822;-11,8809;
3010782;-31,66718;6,084002;-14,24268;-57,101;
3010799;-36,72962;-9,91691;-24,41351;-56,08632;
3010814;-35,29499;-5,674789;-15,64537;-29,49778;
3010847;-36,58593;-7,564592;-20,39273;-15,11868;
3010863;-36,23653;-9,22092;-25,42634;-36,46006;
3010874;-36,23653;-9,22092;-25,42634;-36,46006;
3010885;-36,23653;-9,22092;-25,42634;-36,46006;
3010897;-35,22952;-8,287258;-15,50745;-23,32473;
3010909;-35,22952;-8,287258;-15,50745;-23,32473;
3010921;-36,20106;-6,452129;-26,93627;-38,10811;
3010933;-34,88418;-5,387054;-21,9451;-25,25408;
3010945;-34,88418;-5,387054;-21,9451;-25,25408;
3010956;-33,76893;-2,599508;-27,33125;-37,31009;
3010976;-33,04947;-8,043324;-30,11437;-71,06284;
3011012;-36,84196;-4,370862;-22,93457;-31,53633;
3011027;-35,07716;-8,373363;-19,68474;-20,68621;
3011042;-34,5253;-4,489282;-23,81963;-35,39527;
3011056;-36,60967;-7,296047;-21,16408;-32,09792;
3011070;-36,60967;-7,296047;-21,16408;-32,09792;
3011084;-34,27997;-7,410235;-18,24537;-27,66237;
3011102;-35,59656;-3,799272;-29,51343;-40,61176;
3011118;-34,99821;-7,383693;-22,52228;-33,65947;
3011133;-35,83521;-6,649607;-29,15094;-42,2038;
3011163;-32,35404;-5,430959;-21,76067;-35,22591;
3011178;-34,88099;-6,801971;-28,95239;-24,90739;
3011193;-31,59327;-5,448272;-22,05715;-40,54077;
3011207;-31,59327;-5,448272;-22,05715;-40,54077;
3011221;-34,28897;-8,759948;-19,10902;-27,98299;
3011236;-34,02417;-7,071371;-26,45094;-33,53686;
3011250;-34,02417;-7,071371;-26,45094;-33,53686;
3011265;-28,12781;-6,062702;-24,99381;-38,42426;
3011282;-37,14075;-9,372251;-16,21392;-93,48017;
3011296;-32,56407;-3,73052;-33,86804;-33,09954;
3011327;-33,4519;-9,090458;-23,90252;-51,8774;
3011342;-33,12758;-9,002291;-24,98692;-46,28104;
3011357;-35,74674;-7,044379;-23,43887;-35,16866;
3011373;-41,32901;-9,647366;-24,51872;-14,83354;
3011388;-41,32901;-9,647366;-24,51872;-14,83354;
3011403;-38,91022;-38,49839;-32,27443;-43,41359;
3011417;-13,75918;-4,846716;-32,19849;-53,0756;
3011431;-13,75918;-4,846716;-32,19849;-53,0756;
3011446;1,657777;-8,716043;-32,35376;-39,20706;
3011475;-196,9672;-41,92687;-20,83638;-47,11792;
3011491;-196,9672;-41,92687;-20,83638;-47,11792;
3011508;54,05323;103,4928;-15,10783;-30,86546;
3011522;139,5964;215,7605;-20,1004;-34,41506;
3011541;59,61338;-52,9482;36,89314;-88,78407;
3011565;-25,12372;-1,257237;-108,6228;65,80116;
3011580;-24,26201;-4,629045;-124,4675;92,80276;
3011593;-44,6324;-27,12517;302,3481;40,67179;
3011611;-44,6324;-27,12517;302,3481;40,67179;
3011645;-37,56725;-5,944737;14,01554;-21,58069;
3011664;-31,66855;-17,49472;354,4506;2,261725;
3011676;-26,48907;-6,411194;-86,97435;-19,02684;
3011698;-32,74694;-15,0721;-20,56034;-48,64327;
3011716;-34,22323;-9,112866;-16,1209;-35,58051;
3011728;-34,22323;-9,112866;-16,1209;-35,58051;
3011741;-30,5468;-7,690903;-24,77497;-45,37322;
3011753;-33,89535;-8,517216;-36,42939;-79,43013;
3011767;-33,89535;-8,517216;-36,42939;-79,43013;
3011797;-32,06224;-5,195322;-25,94073;-23,7078;
3011812;-32,06224;-5,195322;-25,94073;-23,7078;
3011823;-34,07766;-3,95569;-28,99754;-54,43272;
3011836;-34,07766;-3,95569;-28,99754;-54,43272;
3011848;-34,07766;-3,95569;-28,99754;-54,43272;
3011865;-34,22055;-5,434684;-20,27864;-28,66327;
3011882;-34,38666;-5,324628;-24,74397;-66,29486;
3011897;-32,56452;-5,533752;-26,97837;-5,18252;
3011912;-32,56452;-5,533752;-26,97837;-5,18252;
3011929;-36,44491;-6,56548;-27,22976;-60,05374;
3011959;-34,24033;-7,496441;-35,72041;-37,56456;
3011975;-34,24033;-7,496441;-35,72041;-37,56456;
3011987;-34,24033;-7,496441;-35,72041;-37,56456;
3011999;-33,06861;-5,427386;-29,51581;-35,51643;
3012013;-33,06861;-5,427386;-29,51581;-35,51643;
3012025;-33,06861;-5,427386;-29,51581;-35,51643;
3012037;-35,42685;-4,292347;-24,86987;-40,87123;
3012048;-35,42685;-4,292347;-24,86987;-40,87123;
3012060;-33,9968;-6,025132;-18,86358;-36,38196;
3012073;-34,13462;-5,177432;-23,62902;-37,91585;
3012084;-34,13462;-5,177432;-23,62902;-37,91585;
3012114;-33,9128;-9,118815;-26,22766;-35,52792;
3012131;-33,9128;-9,118815;-26,22766;-35,52792;
3012145;-33,12109;-6,317411;-23,95596;-31,96046;
3012162;-33,86408;-6,882112;-25,94271;-32,20199;
3012177;-33,86408;-6,882112;-25,94271;-32,20199;
3012190;-33,86408;-6,882112;-25,94271;-32,20199;
3012203;-33,36105;-4,35073;-34,38728;-48,88988;
3012218;-26,22288;-8,922604;-23,80169;-33,44358;
3012234;-24,98289;-3,97231;-24,87323;-37,01372;
3012249;-24,98289;-3,97231;-24,87323;-37,01372;
3012277;-40,03272;-12,05916;-24,15496;-46,47351;
3012290;-40,03272;-12,05916;-24,15496;-46,47351;
3012305;-42,33826;-16,46688;-28,27699;-23,96415;
3012319;-28,12528;-16,94223;-36,84427;-31,68947;
3012333;24,83269;123,3049;-19,60169;-45,89555;
3012348;24,83269;123,3049;-19,60169;-45,89555;
3012364;35,25373;131,2444;-22,45253;-47,34044;
3012380;-40,1821;55,20438;-19,59151;-48,95367;
3012395;-604,3123;-86,92029;114,805;36,27356;
3012416;-161,6933;-39,96876;-124,8746;-40,68567;
3012453;-136,36;46,08744;174,3114;27,60219;
3012469;-136,36;46,08744;174,3114;27,60219;
3012481;-192,8293;-37,58134;13,28309;-36,041;
3012492;-192,8293;-37,58134;13,28309;-36,041;
3012507;-236,4887;-7,309416;87,71317;-34,0209;
3012523;-36,03464;-12,07966;-78,78485;-31,96234;
3012539;-37,74099;-4,160061;-15,24933;-34,85211;
3012555;-33,21915;-9,7914;-14,73207;-32,13225;
3012567;-33,21915;-9,7914;-14,73207;-32,13225;
3012600;-35,86585;-8,828485;-22,44328;-48,03523;
3012618;-35,23978;-7,996409;-21,79415;-35,08667;
3012634;-32,20982;-7,684398;-29,52074;-86,5856;
3012647;-32,20982;-7,684398;-29,52074;-86,5856;
3012663;-36,16144;-5,321949;-27,30044;-39,41645;
3012678;-35,35357;-5,68771;-24,5364;-47,7881;
3012692;-35,35357;-5,68771;-24,5364;-47,7881;
3012706;-33,89894;-8,95665;-24,64094;-52,98268;
3012721;-30,1103;-6,990707;-20,95044;-37,01381;
3012751;-33,13271;-9,633792;-21,67404;-29,72693;
3012765;-31,32771;-9,741056;-30,99098;-43,5316;
3012781;-30,34088;-4,556712;-21,43001;-46,3473;
3012796;-34,87476;-4,584435;-21,34394;-34,89718;
3012810;-34,87476;-4,584435;-21,34394;-34,89718;
3012823;-35,75747;-10,4527;-16,96835;-14,39071;
3012836;-35,43393;-6,697712;-22,14311;-39,84475;
3012847;-35,43393;-6,697712;-22,14311;-39,84475;
3012866;-33,53925;-6,377339;-26,89113;-29,07121;
3012882;-35,94508;-11,42535;-29,5728;-26,46326;
3012910;-33,01136;-3,981836;-27,99261;-98,78625;
3012923;-35,01431;-5,684566;-26,50352;-39,64453;
3012937;-33,18383;-5,446418;-22,00348;-47,85875;
3012950;-33,18383;-5,446418;-22,00348;-47,85875;
3012964;-33,79034;-4,763607;-23,6233;-35,602;
3012979;-34,69963;-3,191916;-29,1248;-7,440508;
3012993;-32,95441;-9,190571;-24,05222;-78,67811;
3013008;-32,95441;-9,190571;-24,05222;-78,67811;
3013023;-33,05695;-8,737452;-22,00137;-37,88252;
3013039;-34,64479;-6,440599;-22,16436;-42,28987;
3013071;-33,05883;-5,152453;-31,18604;-41,23315;
3013083;-33,60302;-7,901902;-25,19101;-43,0123;
3013100;-35,24807;-7,500647;-24,98248;-42,16599;
3013115;-32,57336;-6,490033;-31,07611;-40,00529;
3013128;-32,57336;-6,490033;-31,07611;-40,00529;
3013140;-31,65174;-7,527801;-30,06664;-34,62795;
3013154;-33,67547;-3,809724;-21,8035;-42,33057;
3013169;-33,67547;-3,809724;-21,8035;-42,33057;
3013185;-34,89221;-6,175273;-25,80489;-36,5641;
3013201;-31,11243;-3,040868;-22,69232;-39,92849;
3013231;-32,54918;-5,882627;-24,62128;-39,26082;
3013246;-32,55094;-6,781023;-22,77706;-37,65516;
3013262;-32,56129;-6,93186;-24,14484;-40,95597;
3013282;-34,60688;-3,753084;-33,06444;-26,11312;
3013298;-33,6054;-3,922448;-21,02871;-47,67441;
3013310;-33,6054;-3,922448;-21,02871;-47,67441;
3013325;-30,81786;-3,44361;-26,30761;-40,84182;
3013340;-31,96168;-7,046731;-28,75441;-38,9382;
3013352;-31,96168;-7,046731;-28,75441;-38,9382;
3013383;-31,81697;-10,11511;-25,17937;-52,93149;
3013398;-33,40655;-11,34402;-26,86703;-33,51472;
3013412;-33,40655;-11,34402;-26,86703;-33,51472;
3013426;-27,59655;9,29533;-16,56778;-38,41045;
3013442;-77,89577;2,730101;-28,47045;-43,68409;
3013457;15,13289;14,01424;-24,4926;-43,55623;
3013471;15,13289;14,01424;-24,4926;-43,55623;
3013485;-30,29156;44,09776;-20,4831;-37,21161;
3013498;415,4448;-70,0165;-25,73705;-48,8567;
3013511;415,4448;-70,0165;-25,73705;-48,8567;
3013540;-675,3466;-83,32326;-29,51893;-84,05759;
3013560;-371,5368;-35,08512;-128,3995;-63,89843;
3013574;-371,5368;-35,08512;-128,3995;-63,89843;
3013589;-371,5368;-35,08512;-128,3995;-63,89843;
3013603;-41,82893;-33,47653;285,5168;-145,7074;
3013617;-43,64063;-16,9547;-156,7833;-65,08634;
3013632;-43,64063;-16,9547;-156,7833;-65,08634;
3013647;-38,23255;-11,5546;-168,6648;-25,44233;
3013663;-35,23187;-9,250316;115,9497;-60,11999;
3013695;-33,29156;-7,136802;-73,13354;-103,9606;
3013711;-33,29156;-7,136802;-73,13354;-103,9606;
3013731;-35,23082;-6,936407;-16,8799;-38,9322;
3013749;-33,58543;-8,012498;-20,84028;-39,05961;
3013766;-33,7183;-6,440001;-23,41591;-24,11856;
3013782;-31,58749;-5,311239;-28,22235;-53,86945;
3013798;-32,73933;-9,370051;-20,77073;-23,36202;
3013811;-32,73933;-9,370051;-20,77073;-23,36202;
3013822;-34,54457;-6,056989;-30,58698;-42,0717;
3013858;-35,8752;-6,872048;-24,48511;-47,10555;
3013878;-30,32254;-8,535899;-26,43583;-23,11061;
3013894;-34,70014;-6,421504;-17,99591;-34,75092;
3013909;-34,70014;-6,421504;-17,99591;-34,75092;
3013924;-31,82492;-11,07103;-26,0705;-47,06264;
3013937;-34,8642;-9,381433;-20,01053;-27,06016;
3013953;-34,8642;-9,381433;-20,01053;-27,06016;
3013968;-34,40498;-9,017192;-29,52414;-27,47432;
3013982;-34,68798;-8,938095;-22,77292;-42,76078;
3014012;-33,41302;-9,240106;-29,13452;-60,50496;
3014023;-33,4013;-8,762767;-22,56515;-32,04729;
3014037;-34,63026;-8,11779;-21,88959;-42,34365;
3014052;-34,63026;-8,11779;-21,88959;-42,34365;
3014070;-31,71943;-12,06838;-24,25718;-43,24836;
3014085;-31,24764;-4,966121;-27,75904;-46,35886;
3014101;-58,04068;5,935967;-27,06524;-20,92643;
3014116;-27,5163;34,53999;-22,68103;-37,2399;
3014136;-8,85302;41,87912;-23,16446;-35,97916;
3014167;240,44;-16,25196;-33,64484;-37,26652;
3014183;296,7554;-43,9417;-19,08468;-30,25356;
3014199;-96,54211;-16,08706;-36,4154;-24,70174;
3014218;-69,37869;-37,48252;-27,63824;-52,29505;
3014238;-20,30028;-5,354964;-24,88149;-40,39632;
3014249;-20,30028;-5,354964;-24,88149;-40,39632;
3014265;-32,9252;-38,57335;-51,6563;43,87475;
3014279;5,253043;-15,24541;60,19659;8,868022;
3014291;5,253043;-15,24541;60,19659;8,868022;
3014326;-45,06461;1,651079;-21,18144;-58,67274;
3014343;-34,77884;-4,174884;-21,45741;-43,31538;
3014358;-29,76694;-5,545086;-55,33573;-15,23135;
3014374;-23,91856;-17,62797;64,62288;-64,12113;
3014389;-23,91856;-17,62797;64,62288;-64,12113;
3014405;-31,40892;-8,660563;-401,6492;-23,08157;
3014421;-36,48282;-6,155303;-193,9872;-35,46846;
3014436;-35,25206;-9,452189;-55,38794;-70,93014;
3014450;-35,25206;-9,452189;-55,38794;-70,93014;
3014478;-35,84583;-7,639354;-3,82901;-42,07107;
3014492;-35,84583;-7,639354;-3,82901;-42,07107;
3014511;-33,89763;-6,667481;-29,10226;-31,86395;
3014529;-33,05736;-5,75708;-21,57348;-59,3334;
3014540;-35,2263;-10,63933;-16,9476;-35,67777;
3014555;-33,0941;-8,627598;-57,29767;-59,30083;
3014571;-33,0941;-8,627598;-57,29767;-59,30083;
3014587;-34,11159;-7,242814;-25,97286;-33,04265;
3014607;-35,0023;-5,389039;-23,2988;-26,60597;
3014644;-32,17692;-3,751938;-26,94743;-66,2331;
3014661;-32,7496;-8,051329;-22,44386;-43,71851;
3014672;-32,7496;-8,051329;-22,44386;-43,71851;
3014685;-35,3765;-4,16608;-27,16938;-27,10991;
3014696;-34,11567;-5,934204;-25,71687;-37,59116;
3014710;-34,11567;-5,934204;-25,71687;-37,59116;
3014722;-35,24389;-4,546684;-28,89538;-14,32561;
3014733;-33,17962;-9,621968;-30,14478;-40,97086;
3014744;-33,17962;-9,621968;-30,14478;-40,97086;
3014755;-33,51986;-6,919278;-10,93099;-40,15825;
3014766;-33,51986;-6,919278;-10,93099;-40,15825;
3014793;-35,24652;-8,88649;-15,5842;-40,06389;
3014804;-35,24652;-8,88649;-15,5842;-40,06389;
3014815;-33,54119;-3,752884;-21,46955;-35,78384;
3014825;-33,54119;-3,752884;-21,46955;-35,78384;
3014836;-35,26562;-7,051665;-15,53386;-37,12323;
3014848;-35,26562;-7,051665;-15,53386;-37,12323;
3014861;-34,39632;-5,81578;-33,06921;-38,88612;
3014874;-34,39632;-5,81578;-33,06921;-38,88612;
3014887;-34,39632;-5,81578;-33,06921;-38,88612;
3014903;-35,98628;-2,291416;-26,6751;-41,66789;
3014917;-33,76102;-2,925516;-24,705;-40,00105;
3014946;-34,26936;-6,69207;-23,73256;-42,15135;
3014961;-35,45087;-10,03171;-22,01486;-42,48562;
3014982;-44,49211;-18,07641;-26,90437;-40,37887;
3014996;-88,74281;-70,87977;-39,93333;-42,77528;
3015010;-88,74281;-70,87977;-39,93333;-42,77528;
3015025;-46,40877;-66,94462;-25,84425;-24,05332;
3015040;1129,015;-6,124234;-27,68279;-56,16621;
3015052;1129,015;-6,124234;-27,68279;-56,16621;
3015068;196,3433;68,67892;-21,4573;-16,32236;
3015101;0,6970743;-24,29641;-23,31647;-49,22698;
3015117;-14,92718;-15,53894;-94,27892;-13,10611;
3015130;-14,92718;-15,53894;-94,27892;-13,10611;
3015144;-45,16882;-3,048942;257,8223;-7,67596;
3015157;-47,77831;-10,38417;-275,6343;103,3291;
3015171;-47,77831;-10,38417;-275,6343;103,3291;
3015186;-33,32903;-12,32021;354,3258;11,50201;
3015200;-33,32903;-12,32021;354,3258;11,50201;
3015213;-34,39669;-3,589027;-246,4946;19,38544;
3015232;-34,39669;-3,589027;-246,4946;19,38544;
3015263;-35,22926;-6,575992;10,8638;-23,97897;
3015278;-36,36336;-4,750373;-22,50453;-15,26643;
3015289;-36,36336;-4,750373;-22,50453;-15,26643;
3015301;-29,87945;-6,815345;-26,78685;-42,60574;
3015312;-29,87945;-6,815345;-26,78685;-42,60574;
3015322;-34,76899;-6,92688;-40,28239;-45,67052;
3015333;-34,76899;-6,92688;-40,28239;-45,67052;
3015344;-34,76899;-6,92688;-40,28239;-45,67052;
3015355;-34,26986;-5,775846;-17,02867;-42,68848;
3015366;-34,26986;-5,775846;-17,02867;-42,68848;
3015378;-32,63783;-6,574508;-20,33504;-43,34343;
3015390;-32,63783;-6,574508;-20,33504;-43,34343;
3015419;-29,3339;-5,715865;-24,19285;-38,06891;
3015432;-29,3339;-5,715865;-24,19285;-38,06891;
3015446;-33,89883;-8,2748;-19,97501;-51,88844;
3015460;-31,89767;-4,15898;-25,08233;-35,46753;
3015474;-33,91634;-9,235425;-29,36056;-35,24051;
3015487;-33,91634;-9,235425;-29,36056;-35,24051;
3015502;-30,56192;-9,728193;-26,45848;-40,73462;
3015516;-35,25841;-9,996058;-24,7246;-40,27266;
3015530;-35,25841;-9,996058;-24,7246;-40,27266;
3015545;-32,99209;-9,490492;-28,51525;-78,00755;
3015575;-32,57068;-6,431038;-24,99251;-43,67685;
3015585;-32,57068;-6,431038;-24,99251;-43,67685;
3015598;-28,56949;-9,111238;-22,48315;-46,92916;
3015609;-28,56949;-9,111238;-22,48315;-46,92916;
3015621;-34,23294;-8,770609;-26,22018;-45,06691;
3015632;-34,23294;-8,770609;-26,22018;-45,06691;
3015642;-34,61513;-4,152588;-28,68477;-28,38809;
3015653;-34,61513;-4,152588;-28,68477;-28,38809;
3015664;-34,61513;-4,152588;-28,68477;-28,38809;
3015677;-31,19713;-6,202775;-23,85059;-34,8631;
3015690;-31,19713;-6,202775;-23,85059;-34,8631;
3015705;-32,60652;-7,52873;-22,66817;-21,20465;
3015736;-32,8149;-6,311365;-18,93261;-48,18488;
3015750;-32,8149;-6,311365;-18,93261;-48,18488;
3015764;-32,20079;-7,651211;-25,03095;-36,72797;
3015775;-31,87658;-10,35506;-19,00637;-22,08852;
3015789;-31,87658;-10,35506;-19,00637;-22,08852;
3015804;-35,87868;-8,395983;-22,2015;-31,94002;
3015819;-32,87305;-6,685916;-24,31906;-38,96645;
3015839;-33,30256;-8,768257;-23,64033;-36,77471;
3015851;-33,30256;-8,768257;-23,64033;-36,77471;
3015866;-36,48305;-12,09039;-28,1638;-42,3769;
3015896;-27,46535;-15,04917;-20,95111;-39,11802;
3015910;-27,46535;-15,04917;-20,95111;-39,11802;
3015924;-28,92451;-26,73516;-23,53906;-38,35156;
3015939;168,1039;-59,33936;-26,44929;-46,15034;
3015953;-7,511613;-53,44377;-24,53646;-38,80692;
3015965;-7,511613;-53,44377;-24,53646;-38,80692;
3015979;-499,6258;-40,29555;-22,76274;-37,06071;
3015990;-499,6258;-40,29555;-22,76274;-37,06071;
3016010;-62,31145;18,65769;-25,58593;-26,86362;
3016029;-95,13252;-76,80125;-34,28949;-20,70075;
3016061;-24,81585;70,87939;-62,39423;-72,10664;
3016079;-51,80092;-15,78765;304,3862;-119,2903;
3016094;-61,28266;-2,036835;-180,3378;55,89009;
3016108;-61,28266;-2,036835;-180,3378;55,89009;
3016124;-35,38889;-1,209713;-151,3399;-22,96403;
3016136;-33,0021;-7,361483;-102,173;-23,81872;
3016150;-33,0021;-7,361483;-102,173;-23,81872;
3016160;-33,78438;-10,99741;-253,1127;11,93568;
3016176;-33,49931;-2,666573;-87,61363;-28,97888;
3016190;-33,49931;-2,666573;-87,61363;-28,97888;
3016220;-34,81983;-8,765743;-21,05178;-45,86912;
3016233;-32,55435;-3,341968;-11,05421;-22,22922;
3016244;-32,55435;-3,341968;-11,05421;-22,22922;
3016257;-35,99209;-6,651239;-17,83456;-37,64572;
3016271;-35,99209;-6,651239;-17,83456;-37,64572;
3016287;-34,16528;-5,928081;-25,88458;-19,4739;
3016302;-29,62854;-8,410233;-27,9447;-37,31913;
3016317;-35,25147;-9,255054;-23,247;-25,84788;
3016333;-34,62436;-3,508427;-32,94961;-62,96585;
3016354;-33,29818;-6,866524;-21,89677;-44,75253;
3016386;-32,755;-4,967973;-29,56556;-64,37305;
3016402;-33,49076;-4,920848;-29,41403;-35,75623;
3016416;-31,58527;-8,510396;-23,77218;-31,24353;
3016427;-31,58527;-8,510396;-23,77218;-31,24353;
3016441;-31,07796;-4,747163;-23,53066;-12,35188;
3016454;-31,07796;-4,747163;-23,53066;-12,35188;
3016470;-31,07796;-4,747163;-23,53066;-12,35188;
3016485;-30,07816;-4,071439;-24,53676;-35,60799;
3016502;-32,18527;-4,60155;-27,53428;-48,36992;
3016536;-34,87944;-5,258847;-26,34857;-41,34386;
3016567;-34,38232;-8,008819;-27,58073;-42,52779;
3016581;-32,5545;-6,422815;-23,5203;-1,828972;
3016599;-33,89774;-4,173323;-29,1871;-22,06101;
3016614;-34,26482;-7,357713;-27,2085;-35,05846;
3016628;-34,26482;-7,357713;-27,2085;-35,05846;
3016641;-34,42385;-5,73331;-25,5596;-39,32979;
3016652;-34,42385;-5,73331;-25,5596;-39,32979;
3016667;-35,34764;-9,436939;-27,42697;-61,96342;
3016680;-57,17165;-7,019854;-25,69102;-35,90496;
3016701;-21,88385;-74,36681;-24,86205;-46,75263;
3016729;10,37108;5,736998;-21,07937;-29,38379;
3016741;-12,06114;5,791876;-34,40835;-36,43142;
3016754;-44,99869;4,777285;-23,38377;-38,84115;
3016766;-44,99869;4,777285;-23,38377;-38,84115;
3016776;-33,5063;-28,63573;-29,36426;-34,26756;
3016787;-33,5063;-28,63573;-29,36426;-34,26756;
3016799;176,8852;-37,73295;-31,28443;-41,70459;
3016813;176,8852;-37,73295;-31,28443;-41,70459;
3016828;48,12474;352,8968;-26,38777;-36,02382;
3016844;106,499;-1,189918;-25,01104;-52,3261;
3016862;-51,80318;-38,83585;-28,42807;-16,05937;
3016894;-158,3914;-64,96983;-19,83674;-32,92582;
3016914;-31,24263;280,8163;-15,2723;-39,70644;
3016928;-31,24263;280,8163;-15,2723;-39,70644;
3016941;-69,97225;-2,562405;-242,5284;-217,1966;
3016957;-13,52854;-3,760595;113,2421;34,04084;
3016972;-13,52854;-3,760595;113,2421;34,04084;
3016985;-62,38258;-35,10306;-70,86626;-54,37035;
3016999;-38,07411;-11,74728;178,9245;-21,49633;
3017015;-34,90088;-2,893259;28,76738;-14,30918;
3017047;-15,04892;-18,56143;-7,151991;-29,68299;
3017058;-32,27942;-7,514339;-26,17941;-46,20352;
3017077;-36,7487;-5,062935;-27,19566;-22,21682;
3017089;-36,7487;-5,062935;-27,19566;-22,21682;
3017102;-36,33788;-9,929786;-15,11883;-54,44887;
3017114;-34,7106;-9,109344;-31,96556;-40,32429;
3017128;-34,7106;-9,109344;-31,96556;-40,32429;
3017147;-33,28157;-6,566175;-33,76267;-41,09136;
3017168;-30,0457;-7,858036;-25,35067;-38,16399;
3017197;-35,76706;-8,175002;-29,53703;-35,7572;
3017217;-34,60281;-4,64157;-23,50834;-32,79086;
3017236;-34,72158;-5,925448;-28,16137;-62,68612;
3017250;-34,72158;-5,925448;-28,16137;-62,68612;
3017265;-35,16727;-7,681206;-21,5227;-32,55201;
3017277;-31,87295;-6,389266;-18,78166;-23,3169;
3017291;-31,87295;-6,389266;-18,78166;-23,3169;
3017302;-35,30936;-7,538886;-27,27042;-43,91133;
3017315;-33,03664;-5,86215;-28,75797;-40,25524;
3017328;-33,03664;-5,86215;-28,75797;-40,25524;
3017366;-36,71809;-2,791262;-19,98893;-35,21145;
3017387;-33,06916;-8,574757;-26,38367;-52,21966;
3017404;-32,90047;-3,211563;-20,85244;-36,94257;
3017417;-34,01785;-5,927684;-27,55642;-36,47738;
3017436;-34,54555;-8,279659;-27,2674;-43,33934;
3017451;-34,54555;-8,279659;-27,2674;-43,33934;
3017466;-34,47989;-5,700253;-30,48937;-35,21018;
3017482;-33,7266;-6,3158;-17,9696;-40,63308;
3017513;-31,84114;-3,20216;-28,88749;-26,85984;
3017528;-31,84114;-3,20216;-28,88749;-26,85984;
3017542;-34,18491;-6,907515;-24,48713;-42,54547;
3017555;-34,17168;-7,848085;-19,66178;-40,66594;
3017570;-34,17168;-7,848085;-19,66178;-40,66594;
